time,AE,AL,AM,AO,AR,AT,AU,AZ,BA,BD,BE,BG,BH,BJ,BN,BO,BR,BW,BY,CA,CD,CG,CH,CI,CL,CM,CN,CO,CR,CU,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FR,GA,GB,GE,GH,GR,GT,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KP,KR,KW,KZ,LB,LK,LT,LU,LV,LY,MA,MD,ME,MK,MM,MN,MT,MU,MX,MY,MZ,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PH,PK,PL,PT,PY,QA,RO,RS,RU,SA,SD,SE,SG,SI,SK,SN,SR,SS,SV,SY,TG,TH,TJ,TM,TN,TR,TT,TW,TZ,UA,US,UY,UZ,VE,VN,YE,ZA,ZM,ZW,
2013-01-13 13:00:00,19466.43810241456,930.3578956743692,821.527310420213,2038.107144057908,20975.0800549508,9718.98485522782,26918.94936299259,3239.7179129297347,1763.3025868894451,9989.862540939826,11944.4452055036,5179.517817076448,4315.934033596215,290.08339957254674,584.5886867020043,1474.6818481009627,82083.62848499298,762.8298355719845,4897.538879494906,69991.25231572762,1609.848587789605,320.77934256921185,8660.117836105977,1698.7759810833154,10299.108944416394,1592.6177295289274,1082628.9416247008,10105.601889954543,1560.5737017175525,2991.150630969028,570.0630928765532,9711.440535364758,82751.4481183482,4909.023175988914,2788.672286045968,11447.987265120491,3740.918038862007,1269.1561721038472,28425.39989593865,72.99981345532896,34413.53887766999,2012.3535689073312,11198.3451996814,64979.32245819294,511.1985164775066,44956.21039417751,1528.5252845809189,2782.454824235088,7666.58369790791,1615.9134051941862,1216.571710644759,2349.4534494528143,161.72304385303633,5750.407956443026,38391.26245715537,3841.211805990208,9375.797515801476,235117.04569770023,15821.27270216892,51851.70352915904,2524.699023458131,40899.34203489133,622.1760213593686,3774.025722621506,132836.3187589103,1809.4868887784655,2040.0528992549623,1345.7365344644295,3000.939145536417,85833.03523222236,11366.549570325702,14815.329019394783,3173.5508943189925,2537.452154839128,1635.8538680822553,1120.361014148096,964.4722632147055,5351.150963802937,6257.939316195133,910.100593548454,497.0105920421661,963.4523838104692,2789.8835690019573,1135.4398777968495,272.37038988779466,515.1857178528269,39566.55690119336,20852.0316031895,2676.13363843958,213.5021727282546,6164.669452203667,661.8974831170796,15225.890971945884,18129.21518261065,1094.039725758883,4036.241078188829,4995.182412725078,1306.5369332595246,7773.399348537383,12971.911074554924,18415.46144910214,21175.44664921073,6454.112325768391,2535.6672998131094,6241.392114355727,7718.068164632942,5175.439345901774,147303.88667937767,45527.43542791334,2299.349917395428,18962.360200973017,6933.940793776307,1957.914864250816,3885.029657838441,777.3483448999156,251.19308369563785,82.45155332631612,972.696118640924,3253.0978501698364,281.0461120869561,34398.905867167734,2501.3004901446207,2669.4463733604325,3137.7508889712158,33670.46957685604,1256.7910236240143,33956.87009816146,1443.0506932244984,21145.551505761738,509832.005001419,1757.2175832986022,9362.17443052719,13945.025383332566,30020.01734187363,850.1947110616437,40231.1061705846,2317.229945895608,1592.02868676567,822.3223464240655
2013-01-13 14:00:00,19869.67460678039,930.3037198292316,830.5271169699093,2029.635395330904,22687.97541918272,9718.98485522782,25559.18118851004,3281.516057481578,1763.3025868894451,9915.299254135916,11944.4452055036,5279.609943512132,4539.427661422924,291.4098691039248,516.4769030474955,1512.7597486922862,82751.61551716225,762.8298355719845,5037.673420329887,72034.11974907602,1606.952475230872,320.1310822495622,8660.117836105977,1703.3721104916897,10503.129097464112,1593.5194010093423,1046974.3199441924,11048.374787342296,1606.9141795470955,3014.760182937917,580.8314109736756,9723.719587297914,82751.4481183482,4909.023175988914,2719.897005607007,11953.981062923234,4074.2608834051375,1277.6590288212014,28933.80412155859,73.98110255421324,34413.53887766999,2031.2419850551144,11444.770345029054,64979.32245819294,513.2476604627183,44694.384809664574,1538.772641526739,2781.2537718172625,8139.870780314197,1676.3269825999578,1314.6485006857845,2349.4534494528143,159.07413816107743,5750.407956443026,36134.061598614935,3830.6829492451625,9923.005693295272,234818.35542947857,18265.25512146756,53031.25156209928,2527.3958306895884,40899.34203489133,619.0377066312957,4038.854967424672,126311.38493404962,1836.3612713092523,2060.6067374112104,1058.0399545536538,2764.5216673216573,86518.8724377088,13047.59959793448,14770.628325324797,3270.061056718987,2378.0596460928514,1655.712001928841,1122.44920501895,982.2579307288356,5356.547169818133,6230.429287132285,925.7405600730988,497.0105920421661,965.2903836466892,2602.1297792582463,1043.757049685688,274.06632146747097,529.6729818138026,41102.04663762164,20452.52554875897,2676.13363843958,213.6880785029225,6208.7882934217305,693.6796428869843,15225.890971945884,18207.227220055574,1107.723863295019,4008.687478898028,5127.973739897982,1319.2357500569487,7768.032407589552,11592.093938179423,18455.23363136197,21226.987825914228,6428.258176675615,2661.1240365388544,6556.450787687738,7827.730933043695,5190.045788282934,147840.62507764163,47610.82808938604,2371.072975467931,19006.465684316336,6166.987336239952,1960.3755996914565,3885.029657838441,776.9457085227235,252.61657118024507,82.20021925959892,1030.464584861415,3417.889493540819,280.92243993072594,30391.52158629177,2548.568593185119,2734.173505839158,3147.016897317032,34047.26260857033,1305.6442863461325,32875.48114247558,1451.4867872614527,21674.024914750644,529872.7036145207,1799.3474980445978,9402.50804121748,13282.310764890946,25452.142180938503,864.8432048683492,40319.122839973366,2322.2440733874078,1593.9529734349885,820.778980101367
2013-01-13 15:00:00,19851.767751013493,940.8694153915328,833.3844984018094,1973.4124614190623,22788.94437096576,9838.692112313844,24682.348268111244,3308.24948086324,1793.730376353556,9751.627853173435,12096.094353163146,5354.440731520274,4686.726524154229,290.9651545575357,509.5793141937504,1500.7124101738664,83712.42633102303,750.2721267788226,5054.43838681983,71404.25990009183,1625.9765672518322,319.1192242712857,8794.747013270196,1702.6129062446016,10505.229708730352,1588.525832286412,1039553.572801156,11296.378560680208,1578.8688966578848,2977.5407889501644,620.1453411004776,9806.898201396314,83403.99503738062,4973.239237746374,2667.127273750658,11996.902617071715,4117.407428595783,1289.952551229554,30771.79822315485,83.40624259595361,34413.53887766999,2185.7465908765766,11703.92792346492,65520.61164172603,511.5446574814398,44773.25355873772,1538.5002570918336,2786.9790155560813,8493.930302202823,1748.89886583483,1326.3773145946045,2377.545549343576,155.33070309670063,5824.770310456296,32345.40057789223,3766.6986054551785,10631.887523532823,220236.60966772068,19764.68237754038,52809.41516440501,2527.3958306895884,41469.76551480946,616.1219713394086,4129.904212344096,120475.93836733664,2040.3608469671524,2053.2564849436008,803.049257534727,2221.00340856628,85897.2066237625,13462.630648285956,14395.461785808802,3449.175831570332,2151.6181198862464,1704.0067936857934,1136.5160083258968,1018.5900267808984,5415.000682880945,6248.05600427601,962.1733724143252,508.6126629542334,983.0101390105442,2299.5758573798307,982.1987442111558,275.2367269934712,530.1134443076506,42516.93929729338,20410.33172750227,2712.0407305119143,214.3290855592104,6199.269863640488,699.1904607588694,15436.70204751147,18387.132530897965,1089.1316250830769,3994.459043079208,5124.563317636925,1437.287727202018,7820.733224465265,9977.67753294918,18369.500649270754,21377.448224209853,6413.7661489554985,2699.1304818236736,6693.827195620613,7993.0823649924705,5417.372601567668,146729.3987172905,48804.15722824857,2729.9103720282324,19143.413007964056,6088.343593377703,1983.2967515549396,3930.479372276338,774.9405702238672,252.84207743586376,94.81202625080074,1046.939792170658,3642.373267697057,280.92243993072594,26609.58501201361,2543.479105745268,2674.159500830758,3169.870359498249,35037.268594243695,1317.4701106503037,30188.71942111862,1650.8250185248398,22559.07984222875,540936.759811238,1806.396296416408,9276.689480757052,13621.200819940945,20400.861533051888,974.4005746211304,39892.90701443437,2375.919774769297,1628.4921096177973,830.4764964824483
2013-01-13 16:00:00,19960.620447086807,964.9457665290688,844.1161030899011,1980.018874863524,22787.77429549286,10032.61953901394,24031.8467283732,3270.667457001516,1844.5243467483087,9283.0374654478,12295.954196000348,5393.477373167744,4687.274315718857,291.9794945124841,448.6603251450504,1500.4799929838018,84252.99609803203,774.6839260653558,5046.299943021001,72509.31981853161,1793.901055221211,323.9209909502599,8973.592813526824,1700.0342474549543,10486.349606882197,1585.1257436044511,989554.1988055542,11330.370622540808,1534.6008596483675,2968.4100358398123,650.9873929473557,9958.293883322507,85725.5781383048,5076.254188399372,2664.4051899537103,12333.304531513417,4129.262179388474,1288.3238990792988,32496.56459034531,84.31585474625693,35664.88924298876,2215.385833941065,11697.793485157135,66947.89050267592,505.09739802682674,45338.970401765146,1498.7205319141956,2777.870103144115,8775.01270744769,1744.7990678079243,1296.8776651540954,2423.858773444661,155.271763850091,5949.810618088072,28811.053592513064,3825.2777248489647,10909.633074882942,207310.72444448425,19814.09603585125,53353.82644786037,2561.1144216572184,43601.7633086173,614.2389161159889,4165.505305496922,118946.74944048907,2057.0680399267508,1970.09864164361,682.5494656086411,2138.644945230966,84174.84569851945,13514.52179221503,13806.483256746938,3552.733544947313,1924.688769238584,1709.6561039153294,1157.8185555170608,1024.1647971548862,5768.077576027013,6311.462203887057,968.806031824138,519.705633281114,1010.5181549957708,2047.4899282395947,919.3744764260508,281.6937928933073,528.7114903688408,43726.50977015807,17664.220101619496,2976.631065664248,218.10731254122268,6220.980247782133,694.744618416593,15791.686091874932,18927.793938567524,1026.9352949336617,4213.620161266862,5147.336430650836,1489.90443324685,7865.222648746457,8585.16131276337,17853.144010146032,21619.06091280352,6502.241265377737,2740.1106406841905,6738.316291769417,8013.108544810266,5601.74545665324,144254.2353165301,48985.32487004749,2687.6972247439544,19330.50151492133,5480.970112889717,2024.273168778711,3999.626460730894,778.2509633391372,252.70739936054807,95.20048260330192,1044.8225270405403,3837.477223484309,279.5569645640038,26458.9846934954,2481.790263617884,2580.406051039849,3271.721725428472,35216.03701704688,1317.997354958056,29911.55648283495,1660.4120076259148,22651.34539223268,554919.3396519035,1803.4438654495725,8906.627517961597,13792.856592384493,17648.159145834783,989.9104294101752,40318.30117294719,2644.762088471736,1811.11839005723,890.5791918541754
2013-01-13 17:00:00,19777.703386914185,968.5596522466366,832.6743378701835,2246.113634261565,23039.612316700342,10058.949828922176,24150.78898878704,3181.3984032008348,1852.0002938081795,8297.951904472411,12246.02742032823,5386.636757587012,4682.03251172006,327.001672651452,448.3922308770794,1492.0716809188073,83912.07720722556,776.3559317570032,5007.999465873356,72565.69446411678,1801.867279116086,357.8382419140502,8963.247445120296,1688.4861621140485,10569.593536286726,1740.6508393774614,925701.1841569296,11423.262249038102,1564.122653660673,3010.1004711835376,670.7165988332987,9930.397361522251,86487.3723740761,5118.850733859123,2684.563310317439,13900.189328093596,4148.749690615071,1283.8209754315812,34709.55687991152,83.02816562702183,36196.460201194415,2175.914196705886,11678.459368510195,67114.75592805949,535.505091814467,46203.07008231079,1427.7306405899108,2787.240765912747,9097.778727290326,1732.3773285863886,1289.154510935216,2427.30416440901,156.15739116185568,5968.890030354871,25306.88108386825,3953.5267454954414,11126.456555910523,187822.72101968148,20160.14933520954,53840.16571273611,2600.6697195288657,43964.94159041425,622.8367890774638,4299.706461576579,115171.58003123908,2027.846213367764,1846.3850873178696,682.102456968177,2106.656996794496,82934.52225622754,13376.6147547531,13378.525446794663,3632.343161525818,1725.5200412454078,1725.670767368031,1157.883085960758,1022.5625728931316,6186.429324681643,6554.521213027047,973.984438764185,520.3902392134919,1019.1834556238584,1720.7737134559752,890.9595221190249,282.41181951996606,527.3230759860589,43198.60395404137,17425.926060903425,2989.767799503802,252.3975313821936,7036.580868205203,695.7222533691078,15811.625013451709,18905.67771485895,925.2496071916952,4576.400065516883,5134.010981397761,1513.5688345900685,7865.888217964991,8490.41116581894,15973.774802814944,21695.50535873067,6663.685589893072,2814.295581424211,6694.14400551117,8011.378001545049,5636.285261210289,141024.3977356416,49509.7988535967,2617.0491783546954,19306.762981631506,5523.213609710406,2029.1909912645183,4005.200698187883,793.4449337609027,252.6817780189425,91.78401969853482,1034.5585121783324,3864.213380750026,277.8522821617373,20275.458150829774,2376.542163808,2482.2401317509616,3652.538839412353,35731.13901994271,1314.594448126456,28935.607092100046,1576.2532573793196,22718.756019399832,557978.9101517857,1812.1699440316104,8964.714248859904,13697.713983702692,15860.443512582904,983.531248285018,40302.533231488014,2657.044033737552,1827.2166729871424,891.0710073182879
2013-01-13 18:00:00,18874.71952335616,975.4320906935038,804.7826052479512,2258.5505443732973,22884.8796879618,10013.14349672755,24247.290633566838,3118.4533980098668,1858.945959478929,6786.128486097985,12195.31384036059,5339.581696436087,4644.418954234879,328.57793439137134,454.5746806653688,1491.9647755399506,84319.55887307187,778.4131208538483,4917.166068969303,72509.42144024515,1782.234510176615,359.8974697504242,8924.439071747282,1886.411188539056,10586.34488142357,1746.0918062825344,897731.2967447541,11485.881391258656,1567.4766019292597,3010.0357330942265,672.9141502137381,9882.894097285794,86417.06943071345,5110.952010073976,2706.6121890727163,14173.717914516066,4144.643121575449,1293.5087098713284,34994.4400181208,78.47705808878597,36450.67050626656,2071.4424154734807,11532.723115555358,66924.83407144742,536.5156514167816,46187.804030314765,1330.578876662536,3016.813006075728,8925.302504500849,1728.0460222458812,1287.1370425186694,2433.791466831582,155.9469504885828,5967.606673007734,24932.086469410133,3968.334458447291,10645.057576887788,143481.0011151904,20394.61735039497,52211.99101193909,2597.260989190601,43997.940351814505,622.8234379994358,4260.643895552016,114625.71649116602,1908.5451751763967,1473.1111249308208,678.9154786206578,2107.328346471056,82931.18414059324,12998.886640501434,12081.637064455706,3559.039951292897,1372.5567397752873,1716.76208541272,1154.4633296243908,1007.826776555456,6460.179133871277,7420.039338478858,964.145259709966,519.631677894296,1016.8324457983458,1647.8404707081402,889.2982312411845,283.8987081734691,520.12552118836,43198.60395404137,17388.159356761596,2951.472050189752,250.82748860668605,7062.24594607689,692.6811869343378,15717.412229347805,18909.769761349988,794.4566038817615,5072.276558410393,4943.837524331956,1513.5355508093278,7865.724982153942,8684.790516617479,14009.620552433364,21658.395900308315,6840.360189673929,2819.8867380916995,6765.777193332591,7833.789937708783,5645.6203435230045,136553.4752948501,49461.23155615488,2467.761978712247,19274.979543497207,5571.003982902829,2023.5024988879609,4000.248455431461,895.9584405039667,252.553444109386,81.31782856298808,1040.5558382395293,3802.9042890950927,320.2248615971848,20438.01558125134,2213.684412099872,2491.899928637466,3821.488415447856,35405.258798022944,1313.0627844468124,28400.76190024353,1400.7762046325568,22631.450130536,560284.2079170888,1810.1861706745085,8863.298495090474,13714.50040867076,15806.535893938964,924.226941282902,40492.151801158274,2627.240913394809,1805.6705182619264,881.2543849723713
2013-01-13 19:00:00,17140.431154116573,961.327663530143,771.5991822063711,2201.2479359287377,22882.5830241416,9694.012941043531,25995.34766613927,2972.4090326291366,1827.3164997906936,6344.592168012597,11856.416822144016,5313.045763181737,4413.011666701185,320.1681748230849,457.56066437737655,1491.9647755399506,85237.54952526903,779.1386326651173,4631.647163116467,72591.06601859674,1684.5963571888676,356.30768344140506,8656.073729099311,1900.1407024943408,10612.012840853607,1718.866518286684,864403.1611986475,11466.90698990236,1567.4418345747133,3008.4609164796634,655.420043056267,9701.290447191475,85008.04001655766,5005.386701963767,2706.6121890727163,13997.981690760036,4142.204787796575,1288.5493919604564,33935.88851441518,69.56591268792627,36046.45418262364,1929.985507659052,11376.54024246363,65003.15007983764,536.0292251388378,45989.5861596558,1251.9559390834518,3032.977726539564,8620.259751864483,1721.1847048999227,1294.7389503287063,2371.6579373023187,155.8637993317307,5818.832677071412,25931.24474287148,4019.988343913589,10318.714124104406,139862.9637968655,19159.69452516649,50887.75130132322,2594.3862011824417,42810.57436818759,617.3609661329835,4128.560173279114,115452.8669311094,1702.6467646124397,1422.077263404179,677.2139618601818,2113.937855827261,83338.76417801475,12162.116157044718,11830.979050064698,3486.5654283004937,1381.0323378479554,1686.4287201223335,1143.3664745056792,975.545788998342,6476.524806234813,7680.381151186668,952.103785749098,519.6845031705946,995.074881459402,1643.8112217927858,889.5490918112894,285.11397547211385,530.7811517824011,43267.47924199513,17357.231266993032,2790.461164141418,245.707695820012,6709.531487171847,691.4894640838468,15275.864535099354,18700.306604356203,720.6545379285266,5372.341690161353,4495.986358230951,1512.7278460585155,7868.617232132044,8814.843839685014,11215.969543087582,21847.27086580952,6998.716804476543,2819.8867380916995,6435.92282404798,7663.5589963102,5508.483738747482,130891.43331683204,48129.29719678308,2203.540790727609,19360.91853203179,5649.12510125204,1958.7132190248597,3870.935133108599,896.9740347802393,256.00783362669216,69.36196591448356,1039.4781644332215,3688.589497925281,321.88934002039986,20179.032263282228,1728.1963523637742,2615.947806680186,3832.1826521872463,34804.59845818932,1316.130473899293,28539.664770862342,1199.3948421767846,22027.795958593797,560722.1826175007,1821.1498559511208,8268.588653636536,13758.445739735698,15571.989268114612,837.8663596641317,40492.151801158274,2476.074037619981,1706.7407964338815,851.3106442908012
2013-01-13 20:00:00,15710.163829369772,935.3282320933484,685.8885388012402,2030.5659447172557,23052.117583252708,9374.16672748783,28240.471422271243,2392.40915445199,1782.6957348344251,6141.68016983036,11387.016823916572,5216.352193771456,3973.047243144501,291.4036412702958,482.5802911892857,1496.8832390389623,88498.08228239075,770.2416791875742,4444.882196361368,72656.60355535259,1502.9566936100732,335.92035226020846,8362.308197820785,1814.073536983672,10629.76849784748,1620.942176716019,859905.712934445,11492.29551874207,1571.4773379258077,3008.4609164796634,643.3216823615392,9657.63959356813,84472.61991579403,4974.034937216971,2728.5931424595037,13492.119330422254,4146.88005216178,1245.0018073543083,33534.97717847655,59.46746290483601,35357.531346173244,1797.325868672672,11147.90853402757,62439.04284936554,519.8122904955104,44840.45830160293,1212.2859086427566,2964.3132462573685,8165.179733479517,1738.3205424555858,1304.926693494358,2284.6413714622386,155.8637993317307,5696.382792242413,26008.92878620818,3894.637077495042,10080.058242425368,140521.6556391069,17923.322442882476,45868.30289672518,2549.644224706164,41314.26193592068,617.3609661329835,3880.873149348543,124562.94613168771,1494.2871866955995,1416.8509309156734,694.9246224962294,2256.6329467691685,84897.25661861569,11245.792910106084,11800.049249914338,3372.617223296776,1449.1031084306276,1582.958492668278,1139.971839799607,915.0945319690604,6340.5240329096205,7708.997817711541,905.9656909853536,515.7956462320482,966.8762751039736,1647.921209181644,897.5394047993859,282.88365100130017,491.1805424326049,42709.144102396735,17437.33403986479,2505.934027889981,225.7549200464685,5975.013459538502,689.4084403052575,14697.07558638128,18321.954895584782,698.8410936511772,5451.10873794072,4103.0993469824925,1512.7278460585155,7869.135798935103,9815.40351485785,10934.839310896765,21781.06668572405,7014.392273594829,2825.7500236340416,5817.588558434018,7255.392237307496,5322.886997238541,129898.22719281777,46219.23237985728,1943.1816271668456,19372.029798848387,6038.593709036387,1894.555755413044,3720.992389225252,881.5797973204652,264.47836101456244,58.93543999154248,1046.0492665640545,3555.6505853138715,311.47375805644776,20039.60928408043,1672.7483947088376,2524.4457448999938,3674.016501837229,34010.11592331252,1331.2979460741274,28693.385243594814,1042.899975858404,20992.20059505837,562786.9467614718,1824.5967886405488,7863.261497542608,13796.500634483513,15529.523191044436,776.4852980438491,40069.03613034991,2214.7507814839664,1534.8460377853771,799.391002979442
2013-01-13 21:00:00,15303.559552397826,913.2187560999424,660.681439779143,1712.1966785782315,23186.71295489792,8925.771657970537,30361.70618597508,2200.3670881264266,1691.594491212301,6133.252351160214,10825.477293620672,5090.978065681515,3708.0932879901,234.67700543938463,522.4450026646771,1511.4321634226342,89165.31498637477,747.3366162804303,3980.6498139426094,72656.60355535259,1293.2078384340489,296.8569829076712,7968.142506287623,1655.9038747047002,10584.19003869,1471.6522956389692,905636.1442217848,11525.861490663308,1578.9937909563096,3008.4609164796634,617.1955361666951,9394.862610478764,82587.30442353833,4805.135166194566,2771.0431183941523,13215.541683686242,4176.618098032566,1231.181146196074,29887.20433255317,60.32348947854653,34761.8989475658,1783.2635651805676,10853.20096955149,59724.94268663455,479.1650626738789,43280.73735792299,1161.870062572732,2733.5792162300622,7801.670224351871,1733.8018050070912,1304.926693494358,2143.142085861205,154.73425000336758,5353.085637729572,28459.877398800625,3735.4914081124457,9384.279652929188,139919.25435423083,14663.18866002388,44978.98628467087,2509.709057415585,40278.3146665063,617.3609661329835,3372.182772837647,130360.04213351142,1543.0024276688985,1406.2643958819908,756.428547919249,2554.316557899892,89614.38275525147,10809.898789390398,11875.536567787842,3158.1786347244188,1463.6803642275577,1510.8042557348638,1115.016298007865,868.1059734698765,6055.194285731659,7267.872101936254,843.6435614032075,486.9526111926468,919.4424750133098,1673.689829321103,1000.9204970994678,278.03737121507794,491.28321739915054,42664.73291200052,18310.24907889657,2228.180676033189,200.7086752534555,4864.772046851743,689.4084403052575,14012.509011475582,17663.045186259365,708.361930136128,5471.528093801489,3999.897429649504,1517.1598152758236,7947.570155216858,11250.290775763226,10899.225290252862,20861.179758281007,6837.6007620369855,3059.2326041945985,5314.199212374311,6928.857147515866,5139.44712623588,129301.24049069195,42286.08428517118,1650.725833589364,18779.17084513258,6567.899436209828,1791.0668717126844,3450.6481133107827,796.0276564564618,279.9918386781816,62.71433721942642,1038.1612359194105,3177.4248910533347,268.3089468606137,20142.411699072756,1655.788983129422,2285.729726346597,3468.5139209744734,32428.43581798921,1375.436639506942,30444.06902892044,917.5758942657508,20011.51479499451,566229.3849980613,1828.2850425226536,7247.456819340932,13957.801506274747,15570.979762147495,753.0798918032438,39372.82707318545,1980.4584732891133,1344.866512576967,758.0108525218417
2013-01-13 22:00:00,15303.048194279696,863.1958517457159,654.8060785794304,1482.720615633025,23125.510261521234,8557.659236492875,32232.20963841871,2118.088674785281,1619.698481238309,6225.17531466139,10337.06307217335,4612.987061247687,3591.5243718577167,191.23562267638965,529.1234157978361,1719.5630628399326,88607.78085996605,672.6177995211459,3907.017445529296,74417.28442715842,1102.6084434915742,262.9314482036829,7644.549362703616,1384.2108429156874,10477.6986581315,1276.76440997677,932111.0252700592,11452.955894151932,1580.0711958358952,3008.849345015529,477.1596415026237,9309.425267210365,80906.2014437765,4660.497698663566,3059.494109586946,11880.927831024386,4174.707337813744,1168.8520570462235,25499.473058341235,57.73284287951163,33476.12798263201,1645.037407468895,10341.203460309622,57365.9576920996,456.6218968989921,39640.747178027385,1150.9275695956676,2259.100663837746,6988.347082132753,1750.215414892252,1284.708757229406,2044.6739281619743,158.61816134385666,5098.405649416385,31975.702513945947,3567.760748398094,9070.661244716648,141796.55898609472,14439.47368164434,44847.5039587892,2412.5211932613447,38467.750944560124,622.578766586071,3196.2963759642903,145574.02926863002,1382.8723846898165,1415.4223204524335,850.058040773823,2722.6807305558573,94500.65625706736,10229.741979552196,11950.808008371543,2801.089364599773,1546.5992683050642,1345.1841161313284,1104.6439221325052,775.8184062351916,5608.237234712809,6757.52499010756,665.7633684389873,460.0885702028546,875.3413096315165,1907.33300357838,1151.909836736951,267.6993705472072,496.1852380546868,42761.80264848585,18897.790189445943,1888.840992102433,177.54081451722098,4145.764189044781,693.6035613795442,13453.776045854907,17176.362326629853,712.7392110291938,5480.3805875842745,4008.845896306379,1473.9675538685494,8042.112549184579,11481.670666902974,10987.986765673142,20344.960853445195,6637.370374818871,2931.8334211459023,5170.765668959429,6579.5515744882905,4862.518056938706,128763.58100307072,41244.69083968357,1581.3427755847076,18553.491050916346,6587.206111891552,1712.4484561157635,3279.37552774762,703.8455889220278,282.45049128100123,59.97457709912944,1031.1014690449051,2708.864111956907,217.09601217395115,20505.474893576386,1658.516763112317,2186.7816052367307,3110.92892044071,30952.93982463237,1449.5973445168383,32584.20525548824,876.7934965704037,18406.257055810147,585891.9664747752,1766.388659030344,6805.091970144098,14548.211531687572,17713.96329465739,680.6673107488136,36717.89488909382,1874.79507121127,1276.702099063379,665.1696321404087
2013-01-13 23:00:00,15444.61981994271,797.0896961201505,653.6906198658025,1266.292473431221,23125.510261521234,9203.610762951746,32583.03467189529,2109.3766996116583,1467.9504741572534,6800.0138529663245,10851.18512924042,4533.576105907549,3600.8192690244546,174.83165647660655,574.4184175592222,1732.4669501037588,88083.82771241323,633.5998686489985,3906.685934892489,75618.0296573703,1066.5630344537608,221.9331958087503,8042.139814432793,1194.206972975795,10571.5101724486,1073.6508775600998,1034996.6344805486,12306.117923584929,1633.6216376200518,3329.563270137814,460.534177800592,8528.814346052488,69366.7679540497,4060.019627062129,3118.562483137821,10461.160555664675,4414.359847107903,1158.8193573285675,24037.83601932341,56.32462494328232,31474.50200246484,1587.008941454706,10272.682559055123,54098.93922680233,405.6794620147649,37572.64864248289,1147.3545172390304,2034.228614844955,6716.668145202384,1782.289614738616,1321.209547502462,1975.5998568031623,178.3676041434376,4970.9165437352585,32192.40392128557,3346.252302544374,8675.996684374957,159248.93347266273,13418.498367878325,44584.66797903801,2368.587568282833,34209.17899718014,706.555867176681,3102.3483314617392,155634.98451855386,1338.0549549232728,1478.7075185950948,862.4264964209171,2782.028099976274,99236.31669853326,9856.47241517161,12849.974754565068,2634.8963981743104,1714.9205908117892,1313.2240299459131,1066.7830059605042,753.3740199950747,4849.907223611301,6005.5189795190045,635.6959986749355,353.21932159660764,822.4538294550565,1959.7213747234168,1200.3573222924229,258.0440653072053,490.9505834415977,43373.36617169176,20693.28073915333,1806.5180669453696,148.05173093060696,3719.223305430411,704.3166489424334,13122.217684075316,16720.363236830253,776.1309319113384,5480.3805875842745,4065.1894023719046,1527.064811689861,8666.952178223772,12126.764435964713,11286.154360270466,18980.383478674903,6351.8648471671495,2878.624770526437,5170.593108678615,6424.588029251841,4037.513515841964,130409.03919064796,41336.63060035932,1578.354585033874,17494.076128210083,6925.149235090281,1699.879626406291,3301.1588638913954,621.4794854885793,281.37297929327286,59.283325471559365,1051.9103419656476,2467.052471403093,185.0689946439681,20819.51482763179,1674.714572943973,2177.025772409876,2782.352222872847,29504.05911910572,1456.128820449404,36957.84980781053,901.7398583611904,17710.034998356157,619166.8874575869,1751.28138660231,6784.704204941192,15326.589081646802,17992.41347717551,656.1363969454695,34911.42212530336,1720.8518890467676,1172.2925885786308,614.6772042273633
